affiliate_channel,affiliate_provider,age,country_destination,dac_month,first_affiliate_tracked,first_browser,first_device_type,gender,language,signup_app,signup_flow,signup_method,tfa_month
6.0,8.0,32.0,4,6,0.0,17.0,6.0,0.0,6.0,2.0,3.0,0.0,6
2.0,4.0,31.0,4,12,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,12
2.0,4.0,65.0,4,8,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,37.0,4,12,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,12
0.0,12.0,32.0,4,1,6.0,0.0,8.0,1.0,6.0,3.0,9.0,1.0,1
2.0,4.0,31.0,4,12,6.0,0.0,4.0,1.0,6.0,0.0,15.0,0.0,12
2.0,4.0,37.0,4,1,0.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,4,6,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,31.0,4,9,6.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,9
2.0,4.0,26.0,4,4,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,4
6.0,8.0,47.0,4,12,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,12
7.0,8.0,37.0,4,11,0.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,11
5.0,8.0,26.0,4,6,3.0,17.0,6.0,0.0,9.0,2.0,0.0,0.0,6
5.0,8.0,30.0,4,1,3.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,1
6.0,8.0,54.0,4,9,6.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,9
6.0,1.0,22.0,4,4,3.0,22.0,6.0,1.0,6.0,2.0,0.0,1.0,4
2.0,4.0,30.0,4,4,6.0,0.0,8.0,2.0,6.0,3.0,9.0,1.0,4
5.0,8.0,65.0,4,7,3.0,30.0,7.0,1.0,6.0,2.0,0.0,0.0,7
6.0,8.0,62.0,4,4,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,4
2.0,4.0,40.0,4,5,6.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,5
5.0,8.0,29.0,4,1,3.0,43.0,3.0,2.0,18.0,2.0,0.0,1.0,1
2.0,4.0,37.0,4,6,0.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,6
6.0,8.0,35.0,4,4,3.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,4,9,0.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,101.0,4,4,6.0,30.0,7.0,1.0,6.0,2.0,0.0,1.0,4
2.0,4.0,46.0,4,9,5.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,9,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,59.0,4,8,0.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,8
6.0,8.0,41.0,4,4,6.0,17.0,6.0,2.0,6.0,2.0,2.0,0.0,4
3.0,12.0,37.0,4,5,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,35.0,4,10,5.0,22.0,6.0,1.0,6.0,2.0,0.0,1.0,10
2.0,4.0,30.0,4,3,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,3
2.0,4.0,37.0,4,1,0.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,27.0,4,6,4.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,25.0,4,6,0.0,43.0,3.0,0.0,6.0,3.0,17.0,0.0,6
5.0,8.0,25.0,4,4,3.0,8.0,6.0,1.0,21.0,2.0,0.0,0.0,4
2.0,4.0,49.0,4,10,6.0,17.0,6.0,1.0,6.0,2.0,0.0,1.0,10
2.0,4.0,33.0,4,7,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,7
2.0,4.0,23.0,4,6,6.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,27.0,4,1,6.0,0.0,4.0,1.0,6.0,1.0,16.0,0.0,1
2.0,4.0,30.0,4,11,6.0,43.0,3.0,0.0,6.0,2.0,2.0,0.0,11
3.0,12.0,45.0,4,11,5.0,17.0,6.0,1.0,6.0,2.0,0.0,0.0,11
6.0,8.0,37.0,4,12,3.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,12
5.0,8.0,37.0,4,2,3.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,2
5.0,8.0,37.0,4,5,3.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,4,4,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,58.0,4,3,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,3
2.0,4.0,33.0,4,8,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,8
2.0,4.0,37.0,4,7,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,7
5.0,8.0,37.0,4,4,3.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,42.0,4,11,0.0,8.0,3.0,2.0,6.0,3.0,17.0,0.0,11
2.0,4.0,37.0,4,7,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,7
6.0,14.0,37.0,4,8,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,40.0,4,5,5.0,43.0,3.0,2.0,6.0,2.0,17.0,0.0,5
6.0,8.0,26.0,4,3,3.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,37.0,4,1,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,1
7.0,8.0,24.0,4,10,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,44.0,4,4,6.0,17.0,3.0,2.0,6.0,2.0,0.0,1.0,4
2.0,4.0,63.0,4,1,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,4,9,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,9
7.0,16.0,43.0,4,4,0.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,4
3.0,12.0,39.0,4,12,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,12
2.0,4.0,37.0,4,2,0.0,8.0,2.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,60.0,4,5,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,28.0,4,7,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,7
2.0,4.0,43.0,4,10,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,10
2.0,4.0,26.0,4,6,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,56.0,4,7,0.0,17.0,3.0,1.0,6.0,2.0,0.0,1.0,7
2.0,4.0,30.0,4,7,6.0,43.0,3.0,1.0,6.0,2.0,3.0,0.0,7
0.0,12.0,21.0,4,1,6.0,43.0,3.0,2.0,6.0,3.0,9.0,1.0,1
2.0,4.0,30.0,4,12,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,12
2.0,4.0,37.0,4,8,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,62.0,4,9,6.0,0.0,8.0,2.0,6.0,3.0,17.0,0.0,9
2.0,4.0,30.0,4,6,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,41.0,4,10,6.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,35.0,4,8,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,8
5.0,8.0,24.0,4,3,3.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,25.0,4,3,0.0,17.0,6.0,1.0,6.0,2.0,3.0,1.0,3
6.0,14.0,56.0,4,5,0.0,22.0,6.0,1.0,6.0,2.0,2.0,0.0,5
2.0,4.0,49.0,4,4,6.0,0.0,8.0,2.0,6.0,3.0,9.0,1.0,4
2.0,4.0,33.0,4,7,6.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,7
2.0,4.0,37.0,4,12,6.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,12
2.0,4.0,43.0,4,8,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,28.0,4,10,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,10
2.0,4.0,55.0,4,10,6.0,0.0,8.0,2.0,6.0,3.0,17.0,0.0,10
2.0,4.0,35.0,4,7,6.0,8.0,3.0,1.0,6.0,2.0,2.0,1.0,7
2.0,4.0,23.0,4,10,5.0,8.0,3.0,1.0,6.0,2.0,2.0,0.0,10
7.0,8.0,34.0,4,11,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,11
2.0,4.0,29.0,4,4,6.0,17.0,6.0,2.0,16.0,2.0,0.0,0.0,4
6.0,8.0,38.0,4,3,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,3
3.0,5.0,47.0,4,3,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,3
2.0,4.0,47.0,4,2,6.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,2
2.0,4.0,31.0,4,11,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,11
2.0,4.0,33.0,4,6,6.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,6
0.0,12.0,24.0,4,4,6.0,0.0,8.0,2.0,6.0,3.0,9.0,1.0,4
2.0,4.0,28.0,4,9,0.0,30.0,8.0,1.0,6.0,1.0,16.0,0.0,9
0.0,12.0,37.0,4,12,6.0,0.0,8.0,2.0,6.0,3.0,9.0,0.0,12
2.0,4.0,72.0,4,12,0.0,22.0,6.0,2.0,6.0,2.0,0.0,0.0,12
2.0,4.0,36.0,4,5,0.0,10.0,2.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,4,1,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,1
0.0,12.0,28.0,4,5,6.0,30.0,8.0,2.0,6.0,1.0,9.0,1.0,5
2.0,4.0,37.0,4,5,6.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5
2.0,4.0,31.0,4,1,0.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,1
2.0,4.0,37.0,4,2,6.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,69.0,4,6,6.0,30.0,7.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,37.0,4,4,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,4,1,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,47.0,4,3,3.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,3
0.0,12.0,43.0,4,4,6.0,0.0,8.0,1.0,6.0,3.0,9.0,1.0,4
2.0,4.0,29.0,4,10,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,10
2.0,4.0,28.0,4,10,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,38.0,4,11,6.0,43.0,3.0,0.0,6.0,1.0,16.0,0.0,11
2.0,4.0,25.0,4,6,6.0,0.0,8.0,2.0,6.0,3.0,17.0,1.0,6
2.0,4.0,37.0,4,6,6.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,6
6.0,8.0,37.0,4,5,6.0,43.0,3.0,0.0,6.0,2.0,2.0,1.0,5
6.0,8.0,33.0,4,7,3.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,7
2.0,4.0,37.0,4,6,6.0,0.0,4.0,0.0,6.0,2.0,3.0,0.0,6
7.0,8.0,45.0,4,1,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,1
5.0,8.0,54.0,4,5,3.0,43.0,3.0,0.0,6.0,2.0,0.0,1.0,5
2.0,4.0,23.0,4,2,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,2
2.0,4.0,37.0,4,4,6.0,0.0,8.0,2.0,6.0,3.0,9.0,1.0,4
2.0,4.0,19.0,4,7,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,7
2.0,4.0,28.0,4,7,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,7
7.0,8.0,37.0,4,9,6.0,43.0,3.0,0.0,6.0,2.0,3.0,0.0,9
2.0,4.0,41.0,4,6,6.0,17.0,3.0,1.0,6.0,2.0,0.0,0.0,6
5.0,8.0,37.0,4,7,3.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,7
2.0,4.0,33.0,4,6,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,27.0,4,10,3.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,10
2.0,4.0,27.0,4,2,6.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,2
2.0,4.0,28.0,4,6,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,28.0,4,4,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
5.0,8.0,37.0,4,12,3.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,12
5.0,8.0,28.0,4,9,3.0,17.0,6.0,0.0,14.0,2.0,0.0,0.0,9
5.0,8.0,105.0,4,2,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,2
5.0,8.0,27.0,4,9,3.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,33.0,4,2,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,2
2.0,4.0,49.0,4,7,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,7
6.0,8.0,24.0,4,4,3.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,4
3.0,12.0,37.0,4,1,5.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,37.0,4,4,0.0,17.0,6.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,29.0,4,12,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,37.0,4,12,6.0,17.0,3.0,2.0,6.0,2.0,0.0,1.0,12
6.0,1.0,56.0,4,6,3.0,30.0,7.0,1.0,6.0,2.0,3.0,0.0,6
2.0,4.0,37.0,4,4,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,28.0,4,12,6.0,8.0,6.0,1.0,6.0,3.0,17.0,0.0,12
2.0,4.0,25.0,4,1,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,1
2.0,4.0,37.0,4,6,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,37.0,4,11,6.0,9.0,7.0,2.0,6.0,2.0,0.0,0.0,11
2.0,4.0,25.0,4,11,6.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,11
2.0,4.0,41.0,4,3,6.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,3
2.0,4.0,29.0,4,8,6.0,30.0,7.0,1.0,6.0,2.0,3.0,0.0,8
2.0,4.0,23.0,4,12,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,12
6.0,8.0,110.0,4,2,3.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,2
2.0,4.0,34.0,4,11,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,11
7.0,12.0,37.0,4,5,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,5
6.0,8.0,43.0,4,6,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,31.0,4,8,6.0,8.0,3.0,0.0,6.0,2.0,2.0,0.0,8
2.0,4.0,38.0,4,10,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,10
2.0,4.0,34.0,4,6,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,6
7.0,8.0,32.0,4,10,6.0,17.0,6.0,0.0,6.0,2.0,3.0,0.0,10
2.0,4.0,37.0,4,12,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,12
5.0,8.0,41.0,4,7,3.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,7
2.0,4.0,60.0,4,11,3.0,43.0,3.0,0.0,6.0,2.0,2.0,0.0,11
2.0,4.0,24.0,4,12,0.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,12
3.0,10.0,37.0,4,9,5.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,5,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,4,5,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,5
3.0,12.0,43.0,4,11,4.0,17.0,3.0,1.0,6.0,2.0,0.0,1.0,11
2.0,4.0,43.0,4,2,0.0,43.0,3.0,2.0,6.0,2.0,3.0,0.0,2
2.0,4.0,115.0,4,11,6.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,11
2.0,4.0,37.0,4,2,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,2
5.0,8.0,42.0,4,12,3.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,12
2.0,4.0,41.0,4,1,6.0,43.0,3.0,1.0,6.0,2.0,0.0,1.0,1
7.0,8.0,26.0,4,4,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,4
6.0,8.0,51.0,4,4,3.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,4
0.0,12.0,39.0,4,7,6.0,17.0,6.0,2.0,6.0,1.0,9.0,1.0,7
2.0,4.0,31.0,4,9,6.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,5,6.0,0.0,7.0,0.0,6.0,3.0,17.0,0.0,5
2.0,4.0,37.0,4,8,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,8
5.0,8.0,49.0,4,8,0.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,30.0,4,6,6.0,8.0,2.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,47.0,4,2,6.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,2
5.0,8.0,29.0,4,6,3.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,6
2.0,4.0,34.0,4,10,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,10
2.0,4.0,42.0,4,11,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,11
0.0,12.0,24.0,4,1,6.0,0.0,4.0,0.0,6.0,0.0,9.0,0.0,1
2.0,4.0,23.0,4,9,6.0,8.0,3.0,1.0,6.0,2.0,3.0,1.0,9
6.0,8.0,37.0,4,9,0.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,8,6.0,17.0,3.0,0.0,7.0,2.0,0.0,0.0,8
5.0,8.0,34.0,4,11,3.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,11
5.0,8.0,38.0,4,4,3.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,4,4,6.0,0.0,8.0,0.0,6.0,3.0,17.0,0.0,4
2.0,4.0,33.0,4,6,6.0,0.0,8.0,2.0,6.0,3.0,17.0,0.0,6
2.0,4.0,31.0,4,9,6.0,43.0,3.0,0.0,6.0,2.0,2.0,0.0,9
2.0,4.0,37.0,4,9,6.0,30.0,7.0,1.0,6.0,2.0,0.0,1.0,9
2.0,4.0,37.0,4,2,6.0,17.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,37.0,4,3,6.0,22.0,6.0,1.0,6.0,2.0,3.0,0.0,3
2.0,4.0,33.0,4,9,6.0,0.0,8.0,2.0,6.0,1.0,16.0,0.0,9
2.0,4.0,26.0,4,3,0.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,3
2.0,4.0,37.0,4,10,0.0,17.0,6.0,0.0,6.0,2.0,2.0,0.0,10
6.0,8.0,32.0,4,5,3.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,5
2.0,4.0,37.0,4,7,6.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,7
2.0,4.0,46.0,4,1,0.0,22.0,6.0,1.0,6.0,2.0,0.0,1.0,1
2.0,4.0,37.0,4,4,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,41.0,4,1,0.0,17.0,3.0,1.0,6.0,2.0,0.0,1.0,1
2.0,4.0,18.0,4,1,3.0,43.0,3.0,1.0,6.0,2.0,2.0,0.0,1
2.0,4.0,37.0,4,5,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,5
7.0,8.0,26.0,4,6,0.0,8.0,3.0,2.0,6.0,2.0,2.0,0.0,6
0.0,12.0,36.0,4,9,6.0,0.0,4.0,2.0,6.0,0.0,9.0,1.0,9
2.0,4.0,32.0,4,6,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,6
2.0,4.0,40.0,4,6,6.0,0.0,8.0,1.0,6.0,2.0,17.0,1.0,6
3.0,2.0,34.0,4,10,6.0,17.0,3.0,2.0,6.0,2.0,2.0,1.0,10
0.0,12.0,57.0,4,11,6.0,0.0,4.0,0.0,6.0,0.0,9.0,0.0,11
2.0,4.0,30.0,4,1,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,34.0,4,10,6.0,43.0,3.0,2.0,6.0,2.0,2.0,0.0,10
2.0,4.0,105.0,4,6,6.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,6
2.0,4.0,24.0,4,1,6.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,1
2.0,4.0,35.0,4,10,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,10
2.0,4.0,34.0,4,9,3.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,6,0.0,8.0,3.0,0.0,6.0,2.0,3.0,0.0,6
2.0,4.0,28.0,4,10,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,10
2.0,4.0,35.0,4,2,6.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,41.0,4,8,6.0,22.0,6.0,1.0,6.0,2.0,0.0,0.0,8
2.0,4.0,32.0,4,2,6.0,8.0,3.0,1.0,6.0,2.0,0.0,0.0,2
2.0,4.0,37.0,4,6,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,38.0,4,9,0.0,8.0,3.0,1.0,6.0,2.0,0.0,1.0,9
2.0,4.0,37.0,4,5,6.0,22.0,6.0,0.0,6.0,2.0,0.0,0.0,5
7.0,8.0,37.0,4,7,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,7
2.0,4.0,18.0,4,5,6.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,23.0,4,4,0.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,4
0.0,12.0,26.0,4,12,6.0,30.0,8.0,2.0,6.0,3.0,9.0,1.0,12
1.0,8.0,35.0,4,9,0.0,30.0,7.0,0.0,15.0,2.0,0.0,0.0,9
2.0,4.0,33.0,4,6,3.0,43.0,3.0,2.0,6.0,2.0,0.0,1.0,6
6.0,8.0,34.0,4,9,3.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,4,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,4
0.0,12.0,26.0,4,8,6.0,0.0,4.0,2.0,6.0,0.0,9.0,1.0,8
2.0,4.0,32.0,4,3,6.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,3
2.0,4.0,37.0,4,8,6.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,37.0,4,8,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,8
2.0,4.0,24.0,4,6,0.0,43.0,3.0,2.0,6.0,2.0,0.0,0.0,6
2.0,4.0,28.0,4,5,5.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,5
7.0,16.0,51.0,4,3,0.0,17.0,6.0,2.0,6.0,2.0,0.0,1.0,3
2.0,4.0,37.0,4,11,0.0,43.0,3.0,2.0,6.0,2.0,3.0,0.0,11
2.0,4.0,42.0,4,6,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,6
7.0,8.0,37.0,4,6,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,6
2.0,4.0,25.0,4,8,6.0,8.0,3.0,1.0,6.0,2.0,3.0,1.0,8
2.0,4.0,105.0,4,5,0.0,43.0,3.0,1.0,6.0,2.0,0.0,0.0,5
0.0,12.0,42.0,4,4,6.0,0.0,8.0,2.0,6.0,3.0,9.0,1.0,4
2.0,4.0,42.0,4,5,6.0,30.0,8.0,0.0,6.0,1.0,16.0,0.0,5
2.0,4.0,32.0,4,9,0.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,9
5.0,8.0,23.0,4,2,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,2
3.0,13.0,37.0,4,3,5.0,17.0,6.0,2.0,6.0,2.0,0.0,0.0,3
2.0,4.0,105.0,4,4,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,37.0,4,5,6.0,17.0,3.0,2.0,6.0,2.0,0.0,0.0,5
7.0,1.0,68.0,4,9,6.0,30.0,8.0,2.0,6.0,2.0,3.0,0.0,9
5.0,8.0,33.0,4,5,3.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,5
2.0,4.0,37.0,4,10,0.0,8.0,3.0,2.0,6.0,2.0,0.0,1.0,10
7.0,8.0,27.0,4,9,0.0,8.0,6.0,1.0,6.0,2.0,0.0,1.0,9
3.0,2.0,37.0,4,4,5.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,4
2.0,4.0,35.0,4,8,6.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,27.0,4,7,0.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,7
2.0,4.0,64.0,4,3,3.0,22.0,6.0,1.0,25.0,2.0,0.0,0.0,3
2.0,4.0,37.0,4,2,6.0,43.0,3.0,0.0,6.0,2.0,0.0,0.0,2
5.0,8.0,27.0,4,5,3.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,5
2.0,4.0,40.0,4,2,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,2
2.0,4.0,32.0,4,9,6.0,8.0,6.0,1.0,6.0,2.0,0.0,0.0,9
2.0,4.0,36.0,4,9,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,9
2.0,4.0,37.0,4,5,6.0,17.0,6.0,0.0,6.0,2.0,3.0,0.0,5
2.0,4.0,44.0,4,1,0.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,1
2.0,4.0,27.0,4,6,0.0,8.0,6.0,2.0,6.0,2.0,0.0,1.0,6
5.0,1.0,36.0,4,5,3.0,30.0,7.0,2.0,6.0,2.0,0.0,0.0,5
5.0,8.0,37.0,4,8,0.0,8.0,6.0,2.0,6.0,2.0,0.0,0.0,8
2.0,4.0,37.0,4,1,6.0,8.0,6.0,0.0,6.0,2.0,0.0,0.0,1
2.0,4.0,36.0,4,11,6.0,17.0,3.0,2.0,6.0,2.0,3.0,0.0,11
2.0,4.0,27.0,4,4,6.0,8.0,3.0,2.0,14.0,2.0,0.0,0.0,4
2.0,4.0,35.0,4,8,6.0,17.0,6.0,1.0,6.0,2.0,2.0,0.0,8
2.0,4.0,43.0,4,4,6.0,8.0,3.0,2.0,6.0,2.0,0.0,0.0,4
2.0,4.0,30.0,4,11,5.0,8.0,3.0,0.0,6.0,2.0,0.0,0.0,11
